Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Section)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	School	Class
1190	assign-filtered	5b34940bfda670bf703fa623dc41fcdf	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:46:33	US/Eastern	23	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					338	Reposition Box	PosX: 2186; PosY: 2252						CMU	Intro to Philosophy - Harrell
1191	assign-filtered	6cc90d54c64489237cfe37cf58b7208e	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:46:34	US/Eastern	1	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					361	Reposition Box	PosX: 2395; PosY: 2241						CMU	Intro to Philosophy - Harrell
1192	assign-filtered	a9fd58ddd7c0e134292ef5cafa2dde55	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:46:36	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					381	Modify Text	There must be significant experience against every miracle in order for a miracle to exist						CMU	Intro to Philosophy - Harrell
1193	assign-filtered	1cd829f1635018142173fa498068f4bc	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:46:41	US/Eastern	5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					390	Create Relation							CMU	Intro to Philosophy - Harrell
1194	assign-filtered	50a7a573fa3b53bb8305ba2bf7290f1f	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:46:48	US/Eastern	7	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					381	Reposition Box	PosX: 2299; PosY: 2050						CMU	Intro to Philosophy - Harrell
1195	assign-filtered	5a89952a210168d2c5e15918464b1ef1	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:46:51	US/Eastern	3	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					392	Delete Relation							CMU	Intro to Philosophy - Harrell
1196	assign-filtered	c39ee07eea12afe449dd31ddbff3507e	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:46:54	US/Eastern	3	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					392	Create Relation							CMU	Intro to Philosophy - Harrell
1197	assign-filtered	6d12948dee6bda58403f8c5a5944439a	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:47:20	US/Eastern	26	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					323	Reposition Box	PosX: 2181.3125; PosY: 2399.359375						CMU	Intro to Philosophy - Harrell
1198	assign-filtered	8d185218829a2a644143657e85cc9e37	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:47:22	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					323	Reposition Box	PosX: 2200.6875; PosY: 2399.640625						CMU	Intro to Philosophy - Harrell
1199	assign-filtered	5b289e79908ab8e6d00fff948097dfbf	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:47:24	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					284	Delete Box							CMU	Intro to Philosophy - Harrell
1200	assign-filtered	953927d06b5af020aa95d2f575ee06ff	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:47:26	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					323	Reposition Box	PosX: 2196.6875; PosY: 2452.640625						CMU	Intro to Philosophy - Harrell
1201	assign-filtered	f24fd068e64c8128a3d91d4a42c08f14	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:48:34	US/Eastern	34	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					417	Create Relation							CMU	Intro to Philosophy - Harrell
1202	assign-filtered	ade87fb6329caa4a68b1643607515d82	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:48:34	US/Eastern	34	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					418	Create Relation							CMU	Intro to Philosophy - Harrell
1203	assign-filtered	12971dea1ca93ea527525468244e8ff9	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:48:57	US/Eastern	23	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					287	Delete Box							CMU	Intro to Philosophy - Harrell
1204	assign-filtered	024c6a9f084e95a0cbd2e83b5d885964	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:49:55	US/Eastern	58	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					293	Reposition Box	PosX: 2117.0208129882812; PosY: 1872.0208282470703						CMU	Intro to Philosophy - Harrell
1205	assign-filtered	9fa220db1a7b784e4820339bec5631cc	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:49:57	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					293	Reposition Box	PosX: 2161.3125; PosY: 1871.9791717529297						CMU	Intro to Philosophy - Harrell
1206	assign-filtered	f9ddcfa9db237c46cd47bb12052d62e1	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:49:59	US/Eastern	1	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					381	Reposition Box	PosX: 2278; PosY: 2025						CMU	Intro to Philosophy - Harrell
1207	assign-filtered	1d9bb7656530c597e847076916cf3847	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:49:59	US/Eastern	1	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					440	Delete Relation							CMU	Intro to Philosophy - Harrell
1208	assign-filtered	4fb1c8fbe57c09030594db501d354ee5	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:50:02	US/Eastern	3	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					438	Create Relation							CMU	Intro to Philosophy - Harrell
1209	assign-filtered	03e9460c598876a11bd369178b365916	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:50:06	US/Eastern	4	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					439	Delete Relation							CMU	Intro to Philosophy - Harrell
1210	assign-filtered	dca756770f9167cab4fa1a37aaadd5e6	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:50:09	US/Eastern	3	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					381	Reposition Box	PosX: 2167.9999389648438; PosY: 2022						CMU	Intro to Philosophy - Harrell
1211	assign-filtered	63ebb1bd1d1ce4efac257cd494314c73	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:50:13	US/Eastern	4	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					396	Delete Relation							CMU	Intro to Philosophy - Harrell
1212	assign-filtered	ae07bd5ce7937d70a54d240d1f33b05d	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:50:16	US/Eastern	3	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					323	Reposition Box	PosX: 2226.020751953125; PosY: 2385.625						CMU	Intro to Philosophy - Harrell
1213	assign-filtered	8bcb29104be11e82141257f647df9d8d	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:50:22	US/Eastern	6	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					361	Reposition Box	PosX: 2407.645751953125; PosY: 2187						CMU	Intro to Philosophy - Harrell
1214	assign-filtered	5ded80178d3fb1852314909fadc3417c	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:50:41	US/Eastern	9.5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					449	Delete Relation							CMU	Intro to Philosophy - Harrell
1215	assign-filtered	8d3e83eed01d9a67e4b40f4f025de53b	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:50:41	US/Eastern	9.5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					448	Delete Relation							CMU	Intro to Philosophy - Harrell
1216	assign-filtered	852576095631e2ace8feec57470a3972	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:50:43	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					448	Create Relation							CMU	Intro to Philosophy - Harrell
1217	assign-filtered	245cd8c0376c95bd88315ff217e985a0	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:50:50	US/Eastern	7	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					323	Reposition Box	PosX: 2123.3125; PosY: 2374.375						CMU	Intro to Philosophy - Harrell
1218	assign-filtered	afc0170482b107ad96b325667f62f714	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:50:51	US/Eastern	1	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					323	Reposition Box	PosX: 2087.0208129882812; PosY: 2366.625						CMU	Intro to Philosophy - Harrell
1219	assign-filtered	2f11d32a236e34e2b5ab4d11f93925ac	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:51:29	US/Eastern	19	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					454	Delete Relation							CMU	Intro to Philosophy - Harrell
1220	assign-filtered	a85db6b79c67f6fba5af9a155e064ef2	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:51:29	US/Eastern	19	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					453	Delete Relation							CMU	Intro to Philosophy - Harrell
1221	assign-filtered	e143d67c5bf765a01ccf426461149da8	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:52:02	US/Eastern	33	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					470	Delete Relation							CMU	Intro to Philosophy - Harrell
1222	assign-filtered	23da707b45a158545867351823f9bff0	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:52:21	US/Eastern	19	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					480	Create Box							CMU	Intro to Philosophy - Harrell
1223	assign-filtered	3d62d02b8c4d25f62b8157fc18faa655	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:52:25	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					480	Reposition Box	PosX: 2493; PosY: 2248						CMU	Intro to Philosophy - Harrell
1224	assign-filtered	e568432d2c03ef57c6ab20eeebb3f4df	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:52:25	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					480	Resize Box	Width: 50; Height: 113						CMU	Intro to Philosophy - Harrell
1225	assign-filtered	a892bb636af0a1b4426336d7ab450d1c	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:52:28	US/Eastern	1.5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					480	Reposition Box	PosX: 2493; PosY: 2248						CMU	Intro to Philosophy - Harrell
1226	assign-filtered	a59496ab3a9766d2d90f7b884865ec64	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:52:28	US/Eastern	1.5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					480	Resize Box	Width: 50; Height: 113						CMU	Intro to Philosophy - Harrell
1227	assign-filtered	60ce9fcec01a4a8a2c74ed3d1ff3c19a	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:52:32	US/Eastern	4	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					480	Reposition Box	PosX: 2320.03125; PosY: 2197.982650756836						CMU	Intro to Philosophy - Harrell
1228	assign-filtered	eb6cf3ce4a8b9da0f342ab4ea7ab69e5	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:52:37	US/Eastern	2.5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					490	Delete Relation							CMU	Intro to Philosophy - Harrell
1229	assign-filtered	d77b78019285c87c00d85b3f706602a5	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:52:37	US/Eastern	2.5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					488	Delete Relation							CMU	Intro to Philosophy - Harrell
1230	assign-filtered	ec6f2c1554b915b4093e244f3baf6aed	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:52:39	US/Eastern	1	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					488	Create Relation							CMU	Intro to Philosophy - Harrell
1231	assign-filtered	06ced8e1cd0b44e1aef7031b90570150	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:52:39	US/Eastern	1	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					491	Create Relation							CMU	Intro to Philosophy - Harrell
1232	assign-filtered	d000ba4c1fd76dc99d8601cfd44cf2a2	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:52:40	US/Eastern	1	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					493	Delete Relation							CMU	Intro to Philosophy - Harrell
1233	assign-filtered	4f9971cba9488d24a1471da0bd9df6b0	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:52:44	US/Eastern	4	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					492	Delete Relation							CMU	Intro to Philosophy - Harrell
1234	assign-filtered	4a99be28ed237abd55e01469c6d2367a	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:52:49	US/Eastern	5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					491	Delete Relation							CMU	Intro to Philosophy - Harrell
1235	assign-filtered	9ab019fc42788fc548f4131cd299e765	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:53:00	US/Eastern	5.5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					480	Modify Text	Just a placeholder						CMU	Intro to Philosophy - Harrell
1236	assign-filtered	1161ec35e26633b14d965d7bdf5e0b60	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:53:00	US/Eastern	5.5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					489	Delete Relation							CMU	Intro to Philosophy - Harrell
1237	assign-filtered	88895df2418850b9ddd416e9d5e87a0e	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:53:12	US/Eastern	6	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					480	Resize Box	Width: 50; Height: 113						CMU	Intro to Philosophy - Harrell
1238	assign-filtered	b2ab31643a2a38776cacfaac5ebd123d	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:53:12	US/Eastern	6	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					480	Reposition Box	PosX: 2535; PosY: 2381						CMU	Intro to Philosophy - Harrell
1239	assign-filtered	78d1240211c73a3fa5ba1c4f4a479bf7	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:53:24	US/Eastern	12	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					480	Reposition Box	PosX: 2336.267333984375; PosY: 2215.5833435058594						CMU	Intro to Philosophy - Harrell
1240	assign-filtered	c46c7ee5ed242df8e2d5b82353df07f8	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:53:28	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					480	Reposition Box	PosX: 2336; PosY: 2387.9861450195312						CMU	Intro to Philosophy - Harrell
1241	assign-filtered	1b30470152c55aa5496e1c7a5dc84411	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:53:28	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					480	Resize Box	Width: 51; Height: 249						CMU	Intro to Philosophy - Harrell
1242	assign-filtered	3829d6f79735c14d4b8fd6b07781f2f7	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:53:32	US/Eastern	4	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					480	Reposition Box	PosX: 2317.0590209960938; PosY: 2190.9583282470703						CMU	Intro to Philosophy - Harrell
1243	assign-filtered	d1394b290bfe466f6f42a317a301ca3d	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:53:37	US/Eastern	2.5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					480	Resize Box	Width: 50; Height: 113						CMU	Intro to Philosophy - Harrell
1244	assign-filtered	4f9fb90cb09cde7e20bdca0d01bb07b7	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:53:37	US/Eastern	2.5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					480	Reposition Box	PosX: 2317.9895629882812; PosY: 2190						CMU	Intro to Philosophy - Harrell
1245	assign-filtered	0504edb610d8b959589fc9f38320298b	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:53:40	US/Eastern	1.5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					501	Create Relation							CMU	Intro to Philosophy - Harrell
1246	assign-filtered	eb2b7d1f095cee30e6d211cc5d91777f	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:53:40	US/Eastern	1.5	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					502	Delete Relation							CMU	Intro to Philosophy - Harrell
1247	assign-filtered	2afb733f913fdd818f29c1d39428ea23	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:53:53	US/Eastern	13	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					506	Create Relation							CMU	Intro to Philosophy - Harrell
1248	assign-filtered	8c283d8da7cd84c53c7f27cd592fb1a5	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:53:54	US/Eastern	0.333	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					506	Delete Relation							CMU	Intro to Philosophy - Harrell
1249	assign-filtered	3bfa989a37ca8f4f63a4b2790d69ffe8	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:53:54	US/Eastern	0.333	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					501	Delete Relation							CMU	Intro to Philosophy - Harrell
1250	assign-filtered	0abdd1fb77e434c5083e5199c98cb20f	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:53:54	US/Eastern	0.333	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					480	Delete Box							CMU	Intro to Philosophy - Harrell
1251	assign-filtered	3a44e7a88b43b9cc350333f87fa2d265	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:56:01	US/Eastern	127	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36						Auto Organize	Orientation: upward; Width: 200; Height: 100						CMU	Intro to Philosophy - Harrell
1252	assign-filtered	b8ca0dcf9b3bb74b0e79575a3362d718	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:56:44	US/Eastern	43	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					361	Reposition Box	PosX: 6699.3125; PosY: 2169						CMU	Intro to Philosophy - Harrell
1253	assign-filtered	ac7da6d493535b132cb0efbb5557c699	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:56:46	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					361	Reposition Box	PosX: 4826.3125; PosY: 2697						CMU	Intro to Philosophy - Harrell
1254	assign-filtered	4f8a078d8c89de7d85c050bb0e779821	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:56:52	US/Eastern	6	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					381	Reposition Box	PosX: 4119.625; PosY: 2062						CMU	Intro to Philosophy - Harrell
1255	assign-filtered	d063fece2ce83bd78ea0eada24563425	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:56:55	US/Eastern	3	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					281	Reposition Box	PosX: 3427.5; PosY: 1708.625						CMU	Intro to Philosophy - Harrell
1256	assign-filtered	f38c62ce2134232414a824a015a389f7	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:56:57	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					293	Reposition Box	PosX: 3300.9375; PosY: 1942.9375						CMU	Intro to Philosophy - Harrell
1257	assign-filtered	0b30424a9b2b122b492c9e38a454b2b9	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:57:00	US/Eastern	3	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					332	Reposition Box	PosX: 3011; PosY: 2401						CMU	Intro to Philosophy - Harrell
1258	assign-filtered	f34a11e41da7d8a95bdc70e4e113437b	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:57:03	US/Eastern	3	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					393	Reposition Box	PosX: 3094; PosY: 2591						CMU	Intro to Philosophy - Harrell
1259	assign-filtered	6b94ba6deff44a5fbbb76061802b5b49	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:57:05	US/Eastern	2	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					332	Reposition Box	PosX: 2771; PosY: 2380						CMU	Intro to Philosophy - Harrell
1260	assign-filtered	907d3f2365100d4773da22be5fc2c492	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 14:58:55	US/Eastern	110	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					563	Create Relation							CMU	Intro to Philosophy - Harrell
1261	assign-filtered	ac790d2af86295ca6d9ddd0464fcfa6e	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 15:00:41	US/Eastern	106	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					586	Delete Box							CMU	Intro to Philosophy - Harrell
1262	assign-filtered	6d16ca0dec7331bf6ea2897c06628d3a	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 15:00:44	US/Eastern	3	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					586	Create Box							CMU	Intro to Philosophy - Harrell
1263	assign-filtered	43f6f3d41531ba3f77b5a62d263890c4	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 15:01:12	US/Eastern	14	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					595	Create Relation							CMU	Intro to Philosophy - Harrell
1264	assign-filtered	cee00da622fb8ca70a25329fd6e09995	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 15:01:12	US/Eastern	14	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					596	Create Relation							CMU	Intro to Philosophy - Harrell
1265	assign-filtered	a1c0438223900d454f450cf36daf27ee	Stu_f59e459264234eb24beae2257bb859a5	D1A50AC4D4411FD9C7FAADBCE1FD2E9C1541104086	2016-01-29 15:01:52	US/Eastern	40	ATTEMPT				01	Assign01-gD	1	2016-01-29 14:39:36					604	Create Relation							CMU	Intro to Philosophy - Harrell
